timestamp,tweet_text,username,all_hashtags,location,followers_count,retweet_count,favorite_count 
2021-06-04 09:38:00,b'Just a little bit of inspiration for the day!   #ukedchat  #nqtchat #aqascience #aussieED #edchat https://t.co/0hFiAGN0Cj',b'teacherchalky1',"['ukedchat', 'nqtchat', 'aqascience', 'aussieED', 'edchat']",,5309,0,0
2021-06-04 09:37:32,"b'Congratulations, Graduates of 2021: \xe2\x80\x9cFollow your passion. \xc2\xa0It will lead you to your purpose.\xe2\x80\x9d \xe2\x80\x93 Oprah Winfrey #SusanColton #EdChat https://t.co/elx9GuM4bJ'",b'SusanColton2',"['SusanColton', 'EdChat']",,5682,4,23
2021-06-04 09:30:00,"b""YESTERDAY'S POST The Cyclops: How a single perspective shapes education policy https://t.co/nZN6EO4KP8 #aussieED #ukedchat #edchat #education #edreform""",b'greg_ashman',"['aussieED', 'ukedchat', 'edchat', 'education', 'edreform']","Ballarat, Victoria",16820,0,0
2021-06-04 09:30:00,b'We have just published a new online course \xe2\x80\x98Adaptive teaching for learners who use EAL\xe2\x80\x99 starting in September. The course offers guidance on how to adapt teaching to meet the language development needs of pupils using #EAL: https://t.co/Ho4VcrG8Z7   #edutwitter #edchat #langchat https://t.co/PWEd04MsFh',b'BellFoundation',"['EAL', 'edutwitter', 'edchat', 'langchat']",Cambridge UK,3198,1,3
2021-06-04 09:29:01,b'IDEA: Leveled Main Idea Task Cards. https://t.co/4TRFcl2UrW #edtech #edchat #elemchat #2ndchat #3rdchat #4thchat #5thchat #reading #literature #taskcards #teachertools https://t.co/UbdAyfnGG9',b'teacheridea',"['edtech', 'edchat', 'elemchat', '2ndchat', '3rdchat', '4thchat', '5thchat', 'reading', 'literature', 'taskcards', 'teachertools']",,2050,0,0
2021-06-04 09:27:28,"b""Call me cynical, but given the work being undertaken in our secondary schools to deliver TAGs, and the extra workload created, i'm scratching my head on the justification for still paying the exam boards tens of thousands when our team are doing all the work #Imbalance #edchat https://t.co/Zt9idotMBL""",b'AlKingsley_Edu',"['Imbalance', 'edchat']","Peterborough, England",33185,0,2
2021-06-04 09:25:02,b'#Numberella facts episode 7.    \xf0\x9f\x8d\x8f  #behaviour #buildingbetterbrains #ditchbook #edchat #eal #escaperooms #fluency #fridaythoughts #fun #homeschooling2021 #k12 #learn #math #motivation #parentingtips #STEM #student #teachingtips @DanaBoyd0922   &gt;&gt;&gt; https://t.co/GUPF8id8EB https://t.co/9O6naRs7k0',b'_JinGenie',"['Numberella', 'behaviour', 'buildingbetterbrains', 'ditchbook', 'edchat', 'eal', 'escaperooms', 'fluency', 'fridaythoughts', 'fun', 'homeschooling2021', 'k12', 'learn', 'math', 'motivation', 'parentingtips', 'STEM', 'student', 'teachingtips']",Probabilium ,20,1,0
2021-06-04 09:21:00,"b'INFO: Hoop Shoot. Math basketball game on price lists. Each time you answer a question correctly, you have a chance to shoot a hoop. https://t.co/OmBz3KZZ0A #edtech #edchat #4thchat #elemmathchat https://t.co/xysFq3w7bA'",b'internet4classr',"['edtech', 'edchat', '4thchat', 'elemmathchat']","Memphis, TN",6967,0,0
2021-06-04 09:20:00,b'#Numberella facts: 7.    \xf0\x9f\x8d\x8b  #classroom #Curriculum #edchat #edutwitter #escaperooms #fridaymotivation #gamification #giving  #growthmindset #homeschooling2021 #iteachmath #k12 #maths #parentingtips #professional  #STEM #teachingtips @AjanaM   &gt;&gt;&gt; https://t.co/YqgUtoPit5 https://t.co/QYz4FJ5g3m',b'RonnieResist',"['Numberella', 'classroom', 'Curriculum', 'edchat', 'edutwitter', 'escaperooms', 'fridaymotivation', 'gamification', 'giving', 'growthmindset', 'homeschooling2021', 'iteachmath', 'k12', 'maths', 'parentingtips', 'professional', 'STEM', 'teachingtips']",,6,0,0
2021-06-04 09:15:18,"b'I wish the @GOVUK adverts for getting into teaching were true! They make it look like they really care about the individual #teacher who just wants to \xe2\x80\x98shape lives\xe2\x80\x99. The reality is that teachers are underpaid, unappreciated and ignored when they ask for things that help. #EdChat'",b'EGrahamHyde',"['teacher', 'EdChat']","Berlin, Germany",402,0,1
2021-06-04 09:15:11,b'Another episode of #Numberella facts.    \xf0\x9f\x8c\x8e  #connect #edchat #eal #facts #FFED #fridayvibes #fun #FYFlamingoF #homeschooling2021 #k12 #math #mathschat #STEM  @BWardien   &gt;&gt;&gt; https://t.co/HZ67UD3rwe https://t.co/iIg5T7TUBB',b'numberellaworld',"['Numberella', 'connect', 'edchat', 'eal', 'facts', 'FFED', 'fridayvibes', 'fun', 'FYFlamingoF', 'homeschooling2021', 'k12', 'math', 'mathschat', 'STEM']","London, England",469,0,0
2021-06-04 09:10:04,b'Have a look at this #Numberella fact!    \xf0\x9f\x8c\x8b  #blendedlearning #edchat #educationalgames #edutwitter #facts #fridaythoughts #homeschooling2021#inspire #k12 #learn #STEM @TeddieAndritsos   &gt;&gt;&gt; https://t.co/fvHsSR7exj https://t.co/AfTheeqQqh',b'harry_hijack',"['Numberella', 'blendedlearning', 'edchat', 'educationalgames', 'edutwitter', 'facts', 'fridaythoughts', 'k12', 'learn', 'STEM']",Probabilium,19,0,0
2021-06-04 09:08:00,b'TI: Preschool Report Card Comments. https://t.co/QL08RC0jZU #edchat #prekchat #teachertools #behavior  #ece https://t.co/PvppHHiav7',b'teacheridea',"['edchat', 'prekchat', 'teachertools', 'behavior', 'ece']",,2050,0,0
2021-06-04 09:05:02,b'Check out episode seven of #Numberella facts.    \xf0\x9f\x8d\x89  #classroom #edchat #eal #edutwitter #facts #fridaymotivation #fun #gamification #gifted #homeschooling2021 #hype #k12 #luck #maths #maths #pedagoofriday #STEM @DCPS_Math   &gt;&gt;&gt; https://t.co/GszNlnhOwn https://t.co/Je0O6X3mmt',b'aflnewberry3',"['Numberella', 'classroom', 'edchat', 'eal', 'edutwitter', 'facts', 'fridaymotivation', 'fun', 'gamification', 'gifted', 'homeschooling2021', 'hype', 'k12', 'luck', 'maths', 'maths', 'pedagoofriday', 'STEM']","London, England",146,0,0
2021-06-04 09:00:03,b'Check out episode 7 of #Numberella facts!    \xf0\x9f\x8d\x90  #dyslexia #edchat #edutwitter #facts #fridaynightpileon #fridayvibes #gamification #homeschooling2021 #k12 #learnathome #maths #maths #STEM #teachathome @TMus_Ed   &gt;&gt;&gt; https://t.co/u6riAILf3B https://t.co/PiuweNwlh7',b'aflnewberry',"['Numberella', 'dyslexia', 'edchat', 'edutwitter', 'facts', 'fridaynightpileon', 'fridayvibes', 'gamification', 'homeschooling2021', 'k12', 'learnathome', 'maths', 'maths', 'STEM', 'teachathome']",London,2949,0,0
2021-06-04 09:00:00,b'NEW TODAY Mundanisation: When old teapots are more interesting than ancient battles https://t.co/lTOoUdvFzA #aussieED #ukedchat #edchat #education #edreform',b'greg_ashman',"['aussieED', 'ukedchat', 'edchat', 'education', 'edreform']","Ballarat, Victoria",16820,0,0
2021-06-04 08:55:19,"b'MindShift post: Voice, Chat and DM: Remote Learning Tools That Make Sense In Person https://t.co/bLAT2hnjxh #blogsIfollow #edchat #newpost'",b'richardschwarz',"['blogsIfollow', 'edchat', 'newpost']","Australia, of course",634,0,0
2021-06-04 08:53:41,b'Fridays are fun days\xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9  A little friday fun activity to wrap up the week.    Comment answers below \xf0\x9f\x91\x87  #flexisaf #teachersofinstagram #educatorsofinstagram #tgif #fridayfun #education #elearning #edtech #stem #edchat #edugames #edtechtrivia https://t.co/bKAZNITK3j',b'FlexiSAF',"['flexisaf', 'teachersofinstagram', 'educatorsofinstagram', 'tgif', 'fridayfun', 'education', 'elearning', 'edtech', 'stem', 'edchat', 'edugames', 'edtechtrivia']","Abuja, Nigeria",7179,2,3
2021-06-04 08:45:13,b'Colors coming to shortcut folders \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\xa4\x8e\xf0\x9f\xa4\x8d\xf0\x9f\x92\x99\xf0\x9f\x92\x9a\xf0\x9f\x92\x9c\xf0\x9f\x92\x9b\xf0\x9f\xa7\xa1\xf0\x9f\x96\xa4  #edtech #ditchbook #tlap #ETCoaches #hacklearning #GSuiteEdu #GoogleEDU #celebratED #cuechat #k12artchat #masterychat #EduGladiators #edchat #LeadLAP #eduprotocols #googlei #educoach https://t.co/7lyMQNMspH',b'mrshowell24',"['edtech', 'ditchbook', 'tlap', 'ETCoaches', 'hacklearning', 'GSuiteEdu', 'GoogleEDU', 'celebratED', 'cuechat', 'k12artchat', 'masterychat', 'EduGladiators', 'edchat', 'LeadLAP', 'eduprotocols', 'googlei', 'educoach']","Pickerington, OH",5528,6,25
2021-06-04 08:30:00,"b""YESTERDAY'S POST The Cyclops: How a single perspective shapes education policy https://t.co/nZN6ENN9XA #aussieED #ukedchat #edreform #education #edchat""",b'greg_ashman',"['aussieED', 'ukedchat', 'edreform', 'education', 'edchat']","Ballarat, Victoria",16820,0,0
2021-06-04 08:20:08,"b'Does anyone have good general reading or resources on adult literacy programs?  Particularly interested in India-based (ideally Hindi) resources, but anything good would be helpful.   @CommunityLibPro is exploring this. Pass it on. #edchat #literacymatters #literacyforall'",b'mocreighton',"['edchat', 'literacymatters', 'literacyforall']",Delhi,1922,11,7
2021-06-04 08:00:17,"b'\xf0\x9f\x8e\x93SCHOOLS\xf0\x9f\x8e\x93 We would love to talk about delivering Project Chameleon to your KS2 pupils, helping them to learn about #law and #crime and make positive choices!  #ProjectChameleon #School #EdChat #UKEdChat #TeacherTwitter #TeacherWellbeing #EduTwitter #Education #Teaching https://t.co/wl0aXILd7R'",b'GlobalPolicing',"['law', 'crime', 'ProjectChameleon', 'School', 'EdChat', 'UKEdChat', 'TeacherTwitter', 'TeacherWellbeing', 'EduTwitter', 'Education', 'Teaching']","Manchester, England",203,0,0
2021-06-04 08:00:01,"b'Our June issue of #CoachED is out now! featuring updates on our 7th Coaching in Education Conference including registration, keynote speakers &amp; much more:  https://t.co/e2mDEF3s7h  #educoach #AussieED #ISEdCoach #CuriousConvos #coacheducation #coachingHE #edleaders #edchat https://t.co/eu0dyikKIr'",b'gcieducation',"['CoachED', 'educoach', 'AussieED', 'ISEdCoach', 'CuriousConvos', 'coacheducation', 'coachingHE', 'edleaders', 'edchat']",Global,6388,8,16
2021-06-04 08:00:00,b'NEW TODAY Mundanisation: When old teapots are more interesting than ancient battles https://t.co/lTOoUdvFzA #aussieED #ukedchat #edreform #education #edchat',b'greg_ashman',"['aussieED', 'ukedchat', 'edreform', 'education', 'edchat']","Ballarat, Victoria",16820,0,0
2021-06-04 07:57:32,b'Continuing to publish the series of fifteen resources which list careers that can be followed https://t.co/TzHgSm0V4u #educators #edchat #careersteachers #learning  #teachers #peteachers',b'GlenysHart',"['educators', 'edchat', 'careersteachers', 'learning', 'teachers', 'peteachers']",,72,0,0
2021-06-04 07:45:06,b'[WEBCLASS] Accelerate your improvement - register for our 45 minute webclass today at noon today with Dr Ioan Rees. Register now =&gt; #Headteacher #sltchat #edchat #collectiveleadershipRegister now =&gt; https://t.co/mKV4aih23D #Headteacher #sltchat #edchat #collectiveleadership https://t.co/xZCjVYnD46',b'_sycol',"['Headteacher', 'sltchat', 'edchat', 'collectiveleadershipRegister', 'Headteacher', 'sltchat', 'edchat', 'collectiveleadership']",UK,2195,0,0
2021-06-04 07:44:59,b'How does an induction hob work? Explore electromagnetic induction and Faraday\xe2\x80\x99s law with these hands-on activities.  @EIROforum #edChat #experiment #STEM #ScienceEducation  https://t.co/sq3wBrIi9N https://t.co/J8j9XUT69F',b'SciInSchool',"['edChat', 'experiment', 'STEM', 'ScienceEducation']",Germany,2699,1,2
2021-06-04 07:44:05,b'\xe2\x95\x9a\xe2\x96\xbahttps://t.co/sGRUXZnvMZ Read a GR8 Book 2Nite! #ASMSG #Edchat #IARTG Read FREE with #KindleUnlimited!',b'profesortbaker',"['ASMSG', 'Edchat', 'IARTG', 'KindleUnlimited']",Santiago de Chile,17582,0,0
2021-06-04 07:30:15,"b""With lots of us still awaiting the green light for travel, our voters were at a bit of a crossroads when it comes to making their decision \xf0\x9f\xa7\xb3\xe2\x9c\x88\xef\xb8\x8f... Here's a closer look at our results from last week:  #travel #holiday #staycations #Coronavirus #tourism #edchat #edtech #ukschools https://t.co/Z4ifrBOMBs""",b'votesforschools',"['travel', 'holiday', 'staycations', 'Coronavirus', 'tourism', 'edchat', 'edtech', 'ukschools']","London, England",2508,2,3
2021-06-04 07:30:00,"b'Need guidance on how to squeeze the best out of your ASDAN programme? Book your spot on our summer training webinars. Training includes a course intro, guidance on the processes involved, course delivery and moderation. \xf0\x9f\x91\x89https://t.co/HYZ23LcXkM    #EduTwitter #EdTech #EdChat https://t.co/AkK8EFVLr9'",b'ASDANeducation',"['EduTwitter', 'EdTech', 'EdChat']","Bristol, England",4431,2,2
2021-06-04 07:30:00,"b""YESTERDAY'S POST The Cyclops: How a single perspective shapes education policy https://t.co/nZN6ENN9XA #aussieED #edchat #edreform #education #ukedchat""",b'greg_ashman',"['aussieED', 'edchat', 'edreform', 'education', 'ukedchat']","Ballarat, Victoria",16820,1,7
2021-06-04 07:27:00,"b""Take some time to get students focusing on key words!  Here's today's key word and remember to look out for the scrabble game to go with it!   #ukedchat #science #nqtchat #aqascience #aussieED #edchat #TeamScience #sciencerevision https://t.co/2wJOxZmLsS""",b'teacherchalky1',"['ukedchat', 'science', 'nqtchat', 'aqascience', 'aussieED', 'edchat', 'TeamScience', 'sciencerevision']",,5309,1,3
2021-06-04 07:22:34,b'Thinking about teaching yourself or your children to code? Where do you start?  Read my getting into #Coding blog at https://t.co/MoQwhI6ey0  #Programming #edchat #kids',b'ITMAN101',"['Coding', 'Programming', 'edchat', 'kids']",,552,1,0
2021-06-04 07:03:45,b'YouTube Got Mail  #TceaAtTheMovies ----- #teachertwitter #edutwitter #edchat https://t.co/pkHZi5ZWCp',b'tmclain903',"['TceaAtTheMovies', 'teachertwitter', 'edutwitter', 'edchat']","Amarillo, TX",1086,0,0
2021-06-04 07:03:43,b'6 Healthy #SocialMedia Habits for Students (And Teachers Too!)  https://t.co/cwT72749IO  #edchat #teachertwitter #digcit #edu https://t.co/00zAB4Z27e',b'tmclain903',"['SocialMedia', 'edchat', 'teachertwitter', 'digcit', 'edu']","Amarillo, TX",1086,0,0
2021-06-04 07:01:02,b'When is the best time to send email to school principals? https://t.co/bC30jJoFJL #iste2018 #edchat #educhat #k12 #marketing #school #edtech #teacher',b'K12Prospects',"['iste2018', 'edchat', 'educhat', 'k12', 'marketing', 'school', 'edtech', 'teacher']","Tampa, FL",1777,3,3
2021-06-04 07:00:03,"b'Follow latest #learn4life #education advice, tools, and events by iste: Four tips that can help you better balance work and life.  @KripaSundar #EdChat #Educators https://t.co/IzrIC7tEka'",b'IndritVucaj',"['learn4life', 'education', 'EdChat', 'Educators']",,494,0,0
2021-06-04 07:00:01,b'NEW TODAY Mundanisation: When old teapots are more interesting than ancient battles https://t.co/lTOoUdNgYa #aussieED #edchat #edreform #education #ukedchat',b'greg_ashman',"['aussieED', 'edchat', 'edreform', 'education', 'ukedchat']","Ballarat, Victoria",16820,1,7
2021-06-04 06:55:03,b'How to Get Young Kids Started in STEM Education https://t.co/MED4Ahuv5k  #edtech #edchat #STEMeducation #STEM #kids https://t.co/oZ2x86Vkfm',b'etr_in',"['edtech', 'edchat', 'STEMeducation', 'STEM', 'kids']",India,14616,1,0
2021-06-04 06:30:00,"b""YESTERDAY'S POST The Cyclops: How a single perspective shapes education policy https://t.co/nZN6ENN9XA #ukedchat #edchat #edreform #education #aussieED""",b'greg_ashman',"['ukedchat', 'edchat', 'edreform', 'education', 'aussieED']","Ballarat, Victoria",16820,1,0
2021-06-04 06:16:54,b'@Salie92852038 I had never seen any of these apps before. They look like a fantastic way for students to get creative! Thank you for sharing Salie! #edtech #edchat',b'KletzelJeron',"['edtech', 'edchat']","Moose Jaw, SK",33,0,0
2021-06-04 06:10:13,b'Here is the link to my latest blog post talking about Digital Citizenship! #EDTC300 #edchat #edtech #edutwitter  https://t.co/G6JFgQKJIw',b'KletzelJeron',"['EDTC300', 'edchat', 'edtech', 'edutwitter']","Moose Jaw, SK",33,0,0
2021-06-04 06:00:11,b'Book now: https://t.co/dNxtfTusMy  #EdTech #Edchat #Edu #UKEDChat#Learning #Teaching #Elearning #Success #Healthcare #LetsWork #Health #StaySafe #Wellness #Healthcare #Education #Educhat #Sheffield #CareerAdvice #CareerTips #Tips #work #FirstAid #BlendedLearning #Compliance https://t.co/4gFVDyqPuA',b'BasegreenA',"['EdTech', 'Edchat', 'Edu', 'Teaching', 'Elearning', 'Success', 'Healthcare', 'LetsWork', 'Health', 'StaySafe', 'Wellness', 'Healthcare', 'Education', 'Educhat', 'Sheffield', 'CareerAdvice', 'CareerTips', 'Tips', 'work', 'FirstAid', 'BlendedLearning', 'Compliance']",,15,0,0
2021-06-04 06:00:06,b'Support tutorial for https://t.co/L1pNfvR9eu: Student analytics: https://t.co/tnXYjTD9x9 #edchat #edtech #HomeSchool #homeschooling #education #edtechchat #Edinburgh #free #startup https://t.co/PRZrWtRdN6',b'oodlu_tweets',"['edchat', 'edtech', 'HomeSchool', 'homeschooling', 'education', 'edtechchat', 'Edinburgh', 'free', 'startup']",,587,1,1
2021-06-04 05:59:13,"b'Signing off for the week folks, have a great weekend everyone! #TGIF #edchat #yayfridayyy'",b'CirculusEdu',"['TGIF', 'edchat', 'yayfridayyy']","Melbourne, Australia",678,0,0
2021-06-04 05:37:00,"b""\xe2\x9c\xa8This week's @TomSchimmerPod features  @kenoc7! We talk assessment, grading, &amp; field hockey umpiring!  \xf0\x9f\x9f\xa3Apple https://t.co/vevmaeOMpO \xf0\x9f\x9f\xa2Spotify https://t.co/124PEPl7bb \xf0\x9f\x94\xb4YouTube https://t.co/gQz8FyDGLf  #ATAssessment #TeachBetter #edchat #atplc #K12 #sblchat #grading #cafln https://t.co/uIrZ1F0beA""",b'TomSchimmer',"['ATAssessment', 'TeachBetter', 'edchat', 'atplc', 'K12', 'sblchat', 'grading', 'cafln']","📍Surrey, British Columbia",11700,2,4
2021-06-04 05:36:49,"b'""Teachers Supporting Teachers Series 4 Episode 4: Teacher hacks"" is live at  https://t.co/qHr8HUVEB6   #podcast #podcasting #teacherhacks #edchat #tips'",b'rellypops',"['podcast', 'podcasting', 'teacherhacks', 'edchat', 'tips']","Melbourne, Australia.",3794,1,1
2021-06-04 05:35:00,"b""Don't leave your revision for mock exams or assessments until the last minute! Here's today's GCSE Science revision task  #ukedchat #science #nqtchat #ittchat #aussieED #edchat #aqascience #revision https://t.co/HsLo9rIHDh""",b'teacherchalky1',"['ukedchat', 'science', 'nqtchat', 'ittchat', 'aussieED', 'edchat', 'aqascience', 'revision']",,5309,0,0
2021-06-04 05:31:03,b'@AndresKarlee I have never heard of Google Keep! I will have to try it out! Thank you for sharing! #edtech #edchat',b'KletzelJeron',"['edtech', 'edchat']","Moose Jaw, SK",33,0,1
2021-06-04 05:23:01,b'We are ready to support your school to find the staff you need for September 2021.  Contact your local Supply Desk branch.  https://t.co/Rn3vxnnWWO   #edtwitter #edchat #teachers #schools #educationalrecruitment #schoolsandteachers #schoolservices https://t.co/cIPKNcz3aJ',b'SupplyDeskUK',"['edtwitter', 'edchat', 'teachers', 'schools', 'educationalrecruitment', 'schoolsandteachers', 'schoolservices']",United Kingdom,2321,0,0
2021-06-04 05:11:10,b'Just registered for EDUtech Asia on #EDUtech_Asia  why not meet me there? https://t.co/KNLV1Nqv7l via @edutech_asia   #FFBteachers #EdchatEU #edutwitter #edchatTR #EdchatIND #ukedchat #aussieED #edchat #TinyVoiceTuesdayUnites #teamenglish',b'Vincent_ELTCPD',"['EDUtech_Asia', 'FFBteachers', 'EdchatEU', 'edutwitter', 'edchatTR', 'EdchatIND', 'ukedchat', 'aussieED', 'edchat', 'TinyVoiceTuesdayUnites', 'teamenglish']",,673,0,2
2021-06-04 05:09:00,"b'I4C: The Missing Number (2 digit numbers). Find the number that should appear in the empty slot to complete the number pattern, and type it in. https://t.co/mCzv9RxLGA #edchat #1stchat #2ndchat #3rdchat #elemmathchat https://t.co/aDsLt1wtDU'",b'internet4classr',"['edchat', '1stchat', '2ndchat', '3rdchat', 'elemmathchat']","Memphis, TN",6967,0,0
2021-06-04 04:52:30,b'Keeping Content Current: Freshen it Up to Keep Kids Engaged. #edtech #edchat https://t.co/oxEvDphbH6',b'eduappsandmore',"['edtech', 'edchat']","Oxford, MS",1782,0,0
2021-06-04 04:51:40,"b'Big Education Ape: TOP POSTS THIS WEEK Saturday, May 29, 2021 #REDFORED #tbats #openonlywhensafe #edchat #K12 #learning #edleadership #edtech #engchat #literacy #edreform #TEACHTRUTH - https://t.co/UC74w7BjoP https://t.co/AIAWmkJXVK'",b'coopmike48',"['REDFORED', 'tbats', 'openonlywhensafe', 'edchat', 'K12', 'learning', 'edleadership', 'edtech', 'engchat', 'literacy', 'edreform', 'TEACHTRUTH']",California,7871,2,1
2021-06-04 04:51:24,"b""Big Education Ape: THE TOP BANANA: TODAY'S EDUCATION HEADLINES Thursday, June 3, 2021 #REDFORED #tbats #edchat #K12 #learning #edleadership #edtech #engchat #literacy #edreform #TEACHTRUTH - https://t.co/13GgXUt2s4 https://t.co/vdIGFwTtmi""",b'coopmike48',"['REDFORED', 'tbats', 'edchat', 'K12', 'learning', 'edleadership', 'edtech', 'engchat', 'literacy', 'edreform', 'TEACHTRUTH']",California,7871,1,0
2021-06-04 04:43:17,"b'Wait, Vaccine Lotteries Actually Work? #covid19 #edtech #edtechchat #edchat https://t.co/KAknwfZjCI https://t.co/VxJj8FRg6b'",b'dwdeeds',"['covid19', 'edtech', 'edtechchat', 'edchat']","Sheikh Zayed City, Egypt",1882,1,0
2021-06-04 04:35:26,b'So true. #education #learning #edchat #edutwitter #teachUAEchat #edchatMENA https://t.co/5lRFdUjKCl',b'IanThurston_Edu',"['education', 'learning', 'edchat', 'edutwitter', 'teachUAEchat', 'edchatMENA']","Dubai, UAE",530,0,0
2021-06-04 04:33:16,"b""They Rage-Quit the School System\xe2\x80\x94and They're Not Going Back #covid19 #edtech #edtechchat #edchat #education #k12 https://t.co/K00SSJ1u65 https://t.co/dsMQOLBFME""",b'dwdeeds',"['covid19', 'edtech', 'edtechchat', 'edchat', 'education', 'k12']","Sheikh Zayed City, Egypt",1882,1,0
2021-06-04 04:21:05,b'MzTeachuh: Educational Links 6/4/21 https://t.co/CZT4eWkyYU  #teaching #edchat #edtech #education #mzteachuh #SPED @edutopia @weareteachers @MindShiftKQED @edutechguys @the_edu_table @TeachThoughtPD @EducationDive @USCLeader @EdSurge @EdSource @educationweek @UKedchat https://t.co/LH7AVRZcid',b'mzteachuh',"['teaching', 'edchat', 'edtech', 'education', 'mzteachuh', 'SPED']","California, USA",10290,0,1
2021-06-04 04:17:55,b'Indeed. { #EdChat #bced #leadership } https://t.co/9wTiF9pij2',b'terrysmall',"['EdChat', 'bced', 'leadership']","Vancouver, Canada",5780,0,7
2021-06-04 04:10:02,b'#Numberella is preparing children for life!    \xf0\x9f\x8d\x8f  #behaviour #edchat #eal #facts #fridaythoughts #fun #FYFlamingoF #homeschooling2021 #k12 #learn #math #Scoteduspeaks #socialemotionallearning #STEM #teacher5oclockclub #ukedustories @Trianglemancsd   &gt;&gt;&gt; https://t.co/OXGpaKpjqi https://t.co/poBYYsjBRd',b'_Miss_A_Go',"['Numberella', 'behaviour', 'edchat', 'eal', 'facts', 'fridaythoughts', 'fun', 'FYFlamingoF', 'homeschooling2021', 'k12', 'learn', 'math', 'Scoteduspeaks', 'socialemotionallearning', 'STEM', 'teacher5oclockclub', 'ukedustories']",,24,1,0
2021-06-04 04:05:02,b'Find out what kind of skills kids gain while playing #Numberella.    \xf0\x9f\x91\x8d  #builtolast #classroom #eal #edchat #edutwitter #facts #fridaymotivation #giving #home #homeschooling2021 #iteachmath #seedsofcreativity #teacher5oclockclub @SteveWyborney   &gt;&gt;&gt; https://t.co/8yk2okHEv3 https://t.co/y36JgC3EKu',b'_JinGenie',"['Numberella', 'builtolast', 'classroom', 'eal', 'edchat', 'edutwitter', 'facts', 'fridaymotivation', 'giving', 'home', 'homeschooling2021', 'iteachmath', 'seedsofcreativity', 'teacher5oclockclub']",Probabilium ,20,0,0
2021-06-04 04:04:32,b'This book rocketing to the top! Have you ordered your summer reading yet? I wrote chapter 73! https://t.co/gs30SC2WA8\xe2\x80\xa6 #edchat #100StopSeries #edadmin #teachers #edreform #schools #bookboost #edreform https://t.co/s5msuiW2yV',b'SFPrincipal',"['edchat', '100StopSeries', 'edadmin', 'teachers', 'edreform', 'schools', 'bookboost', 'edreform']",San Francisco Bay Area,4742,5,18
2021-06-04 04:01:20,"b'#EdChat sound off! How does your school or district plan to support the diverse needs of all readers amidst today\xe2\x80\x99s changing education landscape, especially your most vulnerable student groups? https://t.co/Dtwkg2MaVB'",b'tomrozziHMH',['EdChat'],"Highland, NY",83,0,0
2021-06-04 04:00:05,b'Support tutorial for https://t.co/L1pNfvR9eu: Changing your oodlu emoji: https://t.co/FpWKVA5co4 #edchat #edtech #HomeSchool #homeschooling #socialenterprise #games #school #free #education https://t.co/IfVdvZtGut',b'oodlu_tweets',"['edchat', 'edtech', 'HomeSchool', 'homeschooling', 'socialenterprise', 'games', 'school', 'free', 'education']",,587,0,1
2021-06-04 03:55:08,b'NEW EPISODE: Yield and Overcome: https://t.co/kDb1cIROhF #zenteacher #tlap #edchat #k12 #elemchat #selfcare #teacherwellness https://t.co/SFTsiFCBd6',b'thezenteacher',"['zenteacher', 'tlap', 'edchat', 'k12', 'elemchat', 'selfcare', 'teacherwellness']","San Diego, California",9036,0,0
2021-06-04 03:19:18,"b'In the US, most school district managers and boards vehemently disagree with this (as evidenced by their actions).  As you would expect from monopolists... #edchat #edreform #edpolicy #edcolo #copolitics @Kress_Sandy @RbnLake @rickhess99 @MichaelPetrilli  https://t.co/vJ02QccbCU'",b'tcoynek12',"['edchat', 'edreform', 'edpolicy', 'edcolo', 'copolitics']","Colorado, USA",133,0,0
2021-06-04 03:14:44,b'The Trail to Recovery: Addressing Learning Gaps Through Project-Based Learning https://t.co/gQ54QCHb8Z via @Getting_Smart #education #k12 #edchat',b'Rdene915',"['education', 'k12', 'edchat']",Pittsburgh,29246,1,2
2021-06-04 03:13:17,"b'To build teacher buy-in, leaders need to do 3 things:   Build trust. Commit to empowerment (instead of blame). Rumble with our complaints.  #instructionalcoach #edleadership #icoachcoaches #educoachloop #professionaldevelopment #literacycoaches #schoolturnaroundleaders #edchat'",b'BeccaSilver_edu',"['instructionalcoach', 'edleadership', 'icoachcoaches', 'educoachloop', 'professionaldevelopment', 'literacycoaches', 'schoolturnaroundleaders', 'edchat']","Charlotte, NC",96,0,0
2021-06-04 03:10:00,b'Transformational Six: Ignite Student Understanding https://t.co/ndVehVHPjq #edchat https://t.co/7ga5AITHui',b'curriculumblog',['edchat'],"Fayetteville, Arkansas ",17800,0,0
2021-06-04 02:55:14,"b""@JCEAColorado: I'm sure @JeffcoTranscrip @ChalkbeatCO @ColoradoSun @denverpost @KDVR @DenverChannel &amp; @9NEWS would love to run your OpEd  explaining why #Jeffco teachers deserve raises averaging $14k, given their performance during COVID. #copolitics #teamjeffco #edcolo #edchat https://t.co/B6j0KSqqTm""",b'73Newport',"['Jeffco', 'copolitics', 'teamjeffco', 'edcolo', 'edchat']","Colorado, USA",244,1,0
2021-06-04 02:54:03,b'Workplace Learning Trends For 2021 https://t.co/6bmjrBBJzk  #education #edtech #edtechchat #edchat #trends #2021 #workplacelearning https://t.co/VXyUVQNefI',b'etr_in',"['education', 'edtech', 'edtechchat', 'edchat', 'trends', 'workplacelearning']",India,14616,2,1
